# DTStamp_FHdata_calc_t_look (time_lookahead_length) 2023-10-05 03:12:26 976880812 
# rtime[1], u[2], u_next[3], accn_csv_t[4], curr_accn_t[5], max_jerk[6], curr_frate[7], profile[8], t_look[9] eps[10] rho[11] min_tang_accn[12] max_tang_accn[13] 
    0.073000  0.002940972  0.000040287 30.005122649 12.973894259 200.000000000  0.462657427   0     0.197795  0.000000086332453    79.000000   -30.005123    30.005123 
    0.074000  0.002981259  0.000040287 30.005263978 13.233059578 200.000000000  0.475890487   0     0.201345  0.000000086335963    79.000000   -30.005264    30.005264 
    0.075000  0.003021547  0.000040287 30.005407230 13.493738972 200.000000000  0.489384226   0     0.204916  0.000000086339472    79.000000   -30.005407    30.005407 
    0.076000  0.003061834  0.000040287 30.005552407 13.755838628 200.000000000  0.503140064   0     0.208507  0.000000086342983    79.000000   -30.005552    30.005552 
    0.077000  0.003102121  0.000040287 30.005699507 14.019262734 200.000000000  0.517159327   0     0.212118  0.000000086346494    79.000000   -30.005700    30.005700 
    0.078000  0.003142409  0.000040287 30.005848532 14.283912975 200.000000000  0.531443240   0     0.215747  0.000000086350005    79.000000   -30.005849    30.005849 
    0.079000  0.003182696  0.000040287 30.005999481 14.549691171 200.000000000  0.545992931   0     0.219393  0.000000086353517    79.000000   -30.005999    30.005999 
    0.080000  0.003222983  0.000040287 30.006152354 14.816495235 200.000000000  0.560809426   0     0.223054  0.000000086357030    79.000000   -30.006152    30.006152 
    0.081000  0.003263271  0.000040287 30.006307151 15.084224466 200.000000000  0.575893651   0     0.226731  0.000000086360543    79.000000   -30.006307    30.006307 
    0.082000  0.003303558  0.000040287 30.006463873 15.352774100 200.000000000  0.591246425   0     0.230420  0.000000086364056    79.000000   -30.006464    30.006464 
    0.083000  0.003343845  0.000040287 30.006622519 15.622040007 200.000000000  0.606868465   0     0.234122  0.000000086367571    79.000000   -30.006623    30.006623 
    0.084000  0.003384132  0.000040287 30.006783089 15.891916329 200.000000000  0.622760381   0     0.237835  0.000000086371086    79.000000   -30.006783    30.006783 
