# DTStamp_FHdata_calc_intgr_error (integration error) 2023-10-14 11:43:18 76322565 
# rtime[1], u[2], u_next[3], pos_x[4], pos_y[5], pos_r[6], deltaS[7], chordlength[8], diff_length[9], sum_deltaS[10], sum_chordlength[11], diff_sum[12], eps[13], rho[14]
 1.999559092692e-02, 1.519672334213e+00, 2.010364024757e-04, 1.460210090121e-02, 6.695632292919e-09, 4.863396059607e-07  	 0.075  0.007170399  0.000097018 -1.052534 -1.067848  1.499375  0.019991670  0.019991670  -0.000000000  1.519380153  1.519380161 -0.000000008  0.000000502826    99.399131 
 1.999558824604e-02, 1.539667922459e+00, 2.012140252994e-04, 1.480331492651e-02, 6.701544998696e-09, 4.930411509594e-07  	 0.076  0.007267416  0.000097056 -1.066461 -1.082190  1.519366  0.019991665  0.019991665  -0.000000000  1.539371818  1.539371826 -0.000000008  0.000000503270    99.311338 
 1.999558556210e-02, 1.559663508022e+00, 2.013919029831e-04, 1.500470682949e-02, 6.707466064530e-09, 4.997486170239e-07  	 0.077  0.007364472  0.000097094 -1.080385 -1.096535  1.539357  0.019991660  0.019991660  -0.000000000  1.559363478  1.559363486 -0.000000008  0.000000503715    99.223574 
 1.999558287510e-02, 1.579659090897e+00, 2.015700360194e-04, 1.520627686551e-02, 6.713395695823e-09, 5.064620127197e-07  	 0.078  0.007461566  0.000097132 -1.094306 -1.110884  1.559348  0.019991655  0.019991655  -0.000000000  1.579355133  1.579355142 -0.000000008  0.000000504161    99.135839 
 1.999558018504e-02, 1.599654671082e+00, 2.017484249017e-04, 1.540802529041e-02, 6.719333696557e-09, 5.131813464163e-07  	 0.079  0.007558698  0.000097170 -1.108224 -1.125235  1.579340  0.019991650  0.019991651  -0.000000000  1.599346784  1.599346792 -0.000000009  0.000000504607    99.048134 
 1.999557749191e-02, 1.619650248574e+00, 2.019270701251e-04, 1.560995236054e-02, 6.725280402720e-09, 5.199066268190e-07  	 0.080  0.007655868  0.000097208 -1.122139 -1.139588  1.599331  0.019991646  0.019991646  -0.000000000  1.619338430  1.619338438 -0.000000009  0.000000505054    98.960458 
 1.999557479570e-02, 1.639645823369e+00, 2.021059721854e-04, 1.581205833272e-02, 6.731235616757e-09, 5.266378624358e-07  	 0.081  0.007753076  0.000097247 -1.136052 -1.153945  1.619322  0.019991641  0.019991641   0.000000000  1.639330071  1.639330079 -0.000000009  0.000000505502    98.872812 
 1.999557209641e-02, 1.659641395466e+00, 2.022851315799e-04, 1.601434346430e-02, 6.737199274133e-09, 5.333750617099e-07  	 0.082  0.007850323  0.000097285 -1.149961 -1.168304  1.639313  0.019991636  0.019991636  -0.000000000  1.659321707  1.659321715 -0.000000009  0.000000505950    98.785194 
 1.999556939403e-02, 1.679636964860e+00, 2.024645488069e-04, 1.621680801311e-02, 6.743171706426e-09, 5.401182334163e-07  	 0.083  0.007947608  0.000097323 -1.163868 -1.182667  1.659304  0.019991631  0.019991631  -0.000000000  1.679313338  1.679313347 -0.000000009  0.000000506399    98.697606 
 1.999556668857e-02, 1.699632531548e+00, 2.026442243660e-04, 1.641945223748e-02, 6.749152582611e-09, 5.468673859989e-07  	 0.084  0.008044931  0.000097361 -1.177771 -1.197032  1.679294  0.019991626  0.019991627  -0.000000000  1.699304964  1.699304973 -0.000000009  0.000000506848    98.610047 
 1.999556398000e-02, 1.719628095528e+00, 2.028241587580e-04, 1.662227639624e-02, 6.755142099917e-09, 5.536225280989e-07  	 0.085  0.008142292  0.000097400 -1.191672 -1.211399  1.699285  0.019991622  0.019991622  -0.000000000  1.719296586  1.719296595 -0.000000009  0.000000507298    98.522518 
 1.999556126834e-02, 1.739623656797e+00, 2.030043524847e-04, 1.682528074872e-02, 6.761140321992e-09, 5.603836684208e-07  	 0.086  0.008239692  0.000097438 -1.205570 -1.225770  1.719276  0.019991617  0.019991617  -0.000000000  1.739288203  1.739288212 -0.000000009  0.000000507749    98.435018 
