# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-10-14 11:43:18 76307464 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
  3906     3.906000  0.517370712  0.000162874 -0.103662765  0.994612503  0.000000000000000000 -30.162500381  -0.443100000  30.162500381  0.000000999650050    18.615114  0.443099999998253 
  3907     3.907000  0.517533587  0.000162878 -0.104624156  0.994511833  0.000000000000003553 -30.165553595  -0.443100000  30.165553595  0.000000999785881    18.612590  0.443099999998253 
  3908     3.908000  0.517696465  0.000162882 -0.105585275  0.994410252  0.000000000000000000 -30.168635061  -0.451560000  30.168635061  0.000000999922980    18.610043  0.451559999998352 
  3909     3.909000  0.517859346  0.000162724 -0.106546120  0.994307761  0.000000000000000000 -30.171744771  -0.455820000  30.171744771  0.000000998074171    18.607473  0.455819999999107 
  3910     3.910000  0.518022070  0.000162727 -0.107505734  0.994204464  0.000000000000000000 -30.174879586  -0.455820000  30.174879586  0.000000998213388    18.604882  0.455819999999107 
  3911     3.911000  0.518184797  0.000162731 -0.108465069  0.994100261 -0.000000000000007105 -30.178042578  -0.464400000  30.178042578  0.000000998353879    18.602269  0.464400000000253 
  3912     3.912000  0.518347528  0.000162735 -0.109424124  0.993995151  0.000000000000000000 -30.181233739  -0.464400000  30.181233739  0.000000998495625    18.599632  0.464400000000253 
  3913     3.913000  0.518510263  0.000162739 -0.110382896  0.993889137  0.000000000000000000 -30.184453064  -0.468720000  30.184453064  0.000000998638668    18.596973  0.468720000000644 
  3914     3.914000  0.518673002  0.000162743 -0.111341383  0.993782218  0.000000000000000000 -30.187700547  -0.477420000  30.187700547  0.000000998782931    18.594292  0.477420000001061 
  3915     3.915000  0.518835744  0.000162747 -0.112299582  0.993674395  0.000000000000000000 -30.190976180  -0.477420000  30.190976180  0.000000998928485    18.591587  0.477420000001061 
  3916     3.916000  0.518998491  0.000162751 -0.113257491  0.993565670  0.000000000000000000 -30.194279958  -0.481800000  30.194279958  0.000000999075303    18.588859  0.481800000001087 
  3917     3.917000  0.519161242  0.000162754 -0.114215107  0.993456043  0.000000000000000000 -30.197611874  -0.486200000  30.197611874  0.000000999223378    18.586109  0.486200000000991 
  3918     3.918000  0.519323996  0.000162759 -0.115172429  0.993345515  0.000000000000000000 -30.200971922  -0.490620000  30.200971922  0.000000999372739    18.583336  0.490620000000774 
  3919     3.919000  0.519486755  0.000162763 -0.116129453  0.993234086  0.000000000000000000 -30.204360094  -0.490620000  30.204360094  0.000000999523366    18.580540  0.490620000000774 
  3920     3.920000  0.519649517  0.000162767 -0.117086178  0.993121758  0.000000000000000000 -30.207776385  -0.499520000  30.207776385  0.000000999675237    18.577722  0.499519999999976 
  3921     3.921000  0.519812284  0.000162771 -0.118042601  0.993008532  0.000000000000000000 -30.211220787  -0.504000000  30.211220787  0.000000999828397    18.574880  0.503999999999394 
  3922     3.922000  0.519975055  0.000162775 -0.118998720  0.992894408  0.000000000000000000 -30.214693294  -0.504000000  30.214693294  0.000000999982824    18.572016  0.503999999999394 
  3923     3.923000  0.520137829  0.000162617 -0.119954532  0.992779386  0.000000000000007105 -30.218193899  -0.513020000  30.218193899  0.000000998149171    18.569130  0.513019999997866 
  3924     3.924000  0.520300447  0.000162621 -0.120909085  0.992663585  0.000000000000000000 -30.221719070  -0.513020000  30.221719070  0.000000998305646    18.566223  0.513019999997866 
  3925     3.925000  0.520463068  0.000162626 -0.121863327  0.992546890  0.000000000000000000 -30.225272269  -0.517560000  30.225272269  0.000000998463397    18.563294  0.517559999998696 
  3926     3.926000  0.520625694  0.000162630 -0.122817257  0.992429303  0.000000000000000000 -30.228853490  -0.522120000  30.228853490  0.000000998622422    18.560343  0.522119999999404 
  3927     3.927000  0.520788324  0.000162634 -0.123770871  0.992310824  0.000000000000000000 -30.232462725  -0.526700000  30.232462725  0.000000998782695    18.557369  0.526699999999991 
  3928     3.928000  0.520950958  0.000162639 -0.124724167  0.992191454  0.000000000000000000 -30.236099967  -0.526700000  30.236099967  0.000000998944224    18.554372  0.526699999999991 
  3929     3.929000  0.521113596  0.000162643 -0.125677144  0.992071195  0.000000000000000000 -30.239765210  -0.535920000  30.239765210  0.000000999107022    18.551353  0.535920000000800 
  3930     3.930000  0.521276239  0.000162647 -0.126629799  0.991950046  0.000000000000000000 -30.243458446  -0.535920000  30.243458446  0.000000999271092    18.548311  0.535920000000800 
  3931     3.931000  0.521438887  0.000162652 -0.127582129  0.991828009 -0.000000000000007105 -30.247179667  -0.540560000  30.247179667  0.000000999436426    18.545247  0.540560000001022 
  3932     3.932000  0.521601538  0.000162656 -0.128534133  0.991705086  0.000000000000000000 -30.250928867  -0.545220000  30.250928867  0.000000999603025    18.542160  0.545220000001123 
  3933     3.933000  0.521764195  0.000162661 -0.129485807  0.991581275  0.000000000000007105 -30.254706039  -0.549900000  30.254706039  0.000000999770875    18.539051  0.549900000001102 
  3934     3.934000  0.521926855  0.000162665 -0.130437151  0.991456580 -0.000000000000007105 -30.258511175  -0.554600000  30.258511175  0.000000999940028    18.535919  0.554600000000960 
  3935     3.935000  0.522089521  0.000162508 -0.131388160  0.991331000  0.000000000000007105 -30.262344267  -0.559320000  30.262344267  0.000000998119126    18.532765  0.559320000000696 
  3936     3.936000  0.522252029  0.000162513 -0.132337888  0.991204663  0.000000000000000000 -30.266201448  -0.559320000  30.266201448  0.000000998290267    18.529592  0.559320000000696 
  3937     3.937000  0.522414541  0.000162517 -0.133287277  0.991077445  0.000000000000000000 -30.270086516  -0.564060000  30.270086516  0.000000998462654    18.526397  0.564060000000310 
  3938     3.938000  0.522577058  0.000162522 -0.134236327  0.990949347  0.000000000000000000 -30.273999462  -0.568820000  30.273999462  0.000000998636322    18.523179  0.568819999999803 
  3939     3.939000  0.522739580  0.000162527 -0.135185035  0.990820370  0.000000000000000000 -30.277940279  -0.573600000  30.277940279  0.000000998811252    18.519939  0.573599999999175 
  3940     3.940000  0.522902107  0.000162531 -0.136133399  0.990690516  0.000000000000000000 -30.281908960  -0.573600000  30.281908960  0.000000998987451    18.516676  0.573599999999175 
  3941     3.941000  0.523064638  0.000162536 -0.137081416  0.990559784  0.000000000000007105 -30.285905496  -0.583220000  30.285905496  0.000000999164898    18.513392  0.583219999997553 
  3942     3.942000  0.523227174  0.000162541 -0.138029085  0.990428176  0.000000000000000000 -30.289929879  -0.583220000  30.289929879  0.000000999343601    18.510085  0.583219999997553 
  3943     3.943000  0.523389715  0.000162546 -0.138976402  0.990295693  0.000000000000000000 -30.293982103  -0.588060000  30.293982103  0.000000999523569    18.506756  0.588059999998336 
  3944     3.944000  0.523552260  0.000162551 -0.139923367  0.990162336  0.000000000000000000 -30.298062159  -0.592920000  30.298062159  0.000000999704808    18.503404  0.592919999998998 
  3945     3.945000  0.523714811  0.000162555 -0.140869976  0.990028106  0.000000000000000000 -30.302170039  -0.597800000  30.302170039  0.000000999887292    18.500031  0.597799999999538 
  3946     3.946000  0.523877366  0.000162398 -0.141816227  0.989893003  0.000000000000000000 -30.306305735  -0.597800000  30.306305735  0.000000998077853    18.496635  0.597799999999538 
  3947     3.947000  0.524039765  0.000162403 -0.142761175  0.989757166  0.000000000000000000 -30.310465075  -0.602700000  30.310465075  0.000000998262316    18.493221  0.602699999999956 
  3948     3.948000  0.524202168  0.000162408 -0.143705762  0.989620459  0.000000000000000000 -30.314652160  -0.607620000  30.314652160  0.000000998448037    18.489785  0.607620000000253 
  3949     3.949000  0.524364576  0.000162413 -0.144649986  0.989482886  0.000000000000000000 -30.318866982  -0.612560000  30.318866982  0.000000998635026    18.486326  0.612560000000428 
  3950     3.950000  0.524526989  0.000162418 -0.145593843  0.989344446 -0.000000000000007105 -30.323109533  -0.612560000  30.323109533  0.000000998823268    18.482846  0.612560000000428 
  3951     3.951000  0.524689408  0.000162423 -0.146537333  0.989205141  0.000000000000000000 -30.327379804  -0.617520000  30.327379804  0.000000999012771    18.479343  0.617520000000482 
  3952     3.952000  0.524851831  0.000162428 -0.147480452  0.989064971  0.000000000000000000 -30.331677787  -0.622500000  30.331677787  0.000000999203530    18.475819  0.622500000000414 
  3953     3.953000  0.525014259  0.000162434 -0.148423199  0.988923937  0.000000000000007105 -30.336003475  -0.627500000  30.336003475  0.000000999395551    18.472272  0.627500000000225 
  3954     3.954000  0.525176693  0.000162439 -0.149365572  0.988782042  0.000000000000000000 -30.340356858  -0.632520000  30.340356858  0.000000999588837    18.468704  0.632519999999914 
  3955     3.955000  0.525339132  0.000162444 -0.150307567  0.988639285  0.000000000000000000 -30.344737929  -0.632520000  30.344737929  0.000000999783365    18.465114  0.632519999999914 
  3956     3.956000  0.525501576  0.000162449 -0.151249184  0.988495667  0.000000000000007105 -30.349146679  -0.637560000  30.349146679  0.000000999979181    18.461502  0.637559999999482 
  3957     3.957000  0.525664025  0.000162292 -0.152190419  0.988351191  0.000000000000000000 -30.353583100  -0.642620000  30.353583100  0.000000998180811    18.457868  0.642619999998928 
  3958     3.958000  0.525826318  0.000162298 -0.153130333  0.988206001  0.000000000000000000 -30.358042714  -0.647700000  30.358042714  0.000000998378526    18.454215  0.647699999998252 
  3959     3.959000  0.525988615  0.000162303 -0.154069862  0.988059957  0.000000000000000000 -30.362529926  -0.647700000  30.362529926  0.000000998577513    18.450541  0.647699999998252 
  3960     3.960000  0.526150919  0.000162308 -0.155009003  0.987913057  0.000000000000000000 -30.367044728  -0.652800000  30.367044728  0.000000998777761    18.446846  0.652799999997455 
  3961     3.961000  0.526313227  0.000162314 -0.155947756  0.987765305  0.000000000000000000 -30.371587112  -0.652800000  30.371587112  0.000000998979240    18.443128  0.652799999997455 
  3962     3.962000  0.526475541  0.000162319 -0.156886118  0.987616700  0.000000000000000000 -30.376157068  -0.663060000  30.376157068  0.000000999181995    18.439389  0.663059999999049 
  3963     3.963000  0.526637860  0.000162325 -0.157824086  0.987467244  0.000000000000007105 -30.380754587  -0.663060000  30.380754587  0.000000999386006    18.435628  0.663059999999049 
  3964     3.964000  0.526800185  0.000162330 -0.158761659  0.987316938  0.000000000000000000 -30.385379662  -0.668220000  30.385379662  0.000000999591272    18.431845  0.668219999999664 
  3965     3.965000  0.526962515  0.000162336 -0.159698835  0.987165783  0.000000000000000000 -30.390032283  -0.668220000  30.390032283  0.000000999797795    18.428041  0.668219999999664 
  3966     3.966000  0.527124851  0.000162179 -0.160635610  0.987013779  0.000000000000007105 -30.394712442  -0.678600000  30.394712442  0.000000998008489    18.424215  0.678600000000529 
  3967     3.967000  0.527287030  0.000162185 -0.161571049  0.986861082  0.000000000000000000 -30.399415412  -0.678600000  30.399415412  0.000000998216889    18.420372  0.678600000000529 
  3968     3.968000  0.527449215  0.000162190 -0.162506085  0.986707542  0.000000000000007105 -30.404145847  -0.683820000  30.404145847  0.000000998426561    18.416507  0.683820000000779 
  3969     3.969000  0.527611405  0.000162196 -0.163440715  0.986553158  0.000000000000000000 -30.408903737  -0.683820000  30.408903737  0.000000998637470    18.412620  0.683820000000779 
  3970     3.970000  0.527773601  0.000162202 -0.164374938  0.986397932  0.000000000000000000 -30.413689074  -0.689060000  30.413689074  0.000000998849660    18.408712  0.689060000000907 
  3971     3.971000  0.527935803  0.000162207 -0.165308752  0.986241865 -0.000000000000007105 -30.418501849  -0.694320000  30.418501849  0.000000999063075    18.404782  0.694320000000914 
  3972     3.972000  0.528098011  0.000162213 -0.166242154  0.986084959 -0.000000000000007105 -30.423342052  -0.694320000  30.423342052  0.000000999277743    18.400831  0.694320000000914 
  3973     3.973000  0.528260224  0.000162219 -0.167175142  0.985927214  0.000000000000007105 -30.428209674  -0.704900000  30.428209674  0.000000999493681    18.396859  0.704900000000563 
  3974     3.974000  0.528422443  0.000162225 -0.168107715  0.985768632  0.000000000000000000 -30.433104706  -0.699600000  30.433104706  0.000000999710868    18.392865  0.699600000000800 
  3975     3.975000  0.528584667  0.000162231 -0.169039870  0.985609214 -0.000000000000007105 -30.438027139  -0.710220000  30.438027139  0.000000999929305    18.388849  0.710220000000206 
  3976     3.976000  0.528746898  0.000162074 -0.169971605  0.985448960  0.000000000000000000 -30.442976964  -0.710220000  30.442976964  0.000000998149632    18.384813  0.710220000000206 
  3977     3.977000  0.528908972  0.000162080 -0.170901987  0.985288034  0.000000000000000000 -30.447949180  -0.715560000  30.447949180  0.000000998369924    18.380759  0.715559999999726 
  3978     3.978000  0.529071052  0.000162086 -0.171831946  0.985126277  0.000000000000000000 -30.452948714  -0.720920000  30.452948714  0.000000998591460    18.376684  0.720919999999126 
  3979     3.979000  0.529233139  0.000162092 -0.172761480  0.984963690  0.000000000000000000 -30.457975556  -0.720920000  30.457975556  0.000000998814254    18.372588  0.720919999999126 
  3980     3.980000  0.529395231  0.000162098 -0.173690587  0.984800274  0.000000000000000000 -30.463029698  -0.726300000  30.463029698  0.000000999038294    18.368470  0.726299999998403 
  3981     3.981000  0.529557329  0.000162104 -0.174619264  0.984636031  0.000000000000000000 -30.468111130  -0.731700000  30.468111130  0.000000999263572    18.364331  0.731699999997559 
  3982     3.982000  0.529719433  0.000162110 -0.175547510  0.984470960  0.000000000000007105 -30.473219841  -0.731700000  30.473219841  0.000000999490119    18.360172  0.731699999997559 
  3983     3.983000  0.529881543  0.000162116 -0.176475323  0.984305065  0.000000000000000000 -30.478355823  -0.737120000  30.478355823  0.000000999717929    18.355991  0.737119999998370 
  3984     3.984000  0.530043659  0.000162122 -0.177402700  0.984138345  0.000000000000000000 -30.483519066  -0.742560000  30.483519066  0.000000999946966    18.351788  0.742559999999060 
  3985     3.985000  0.530205781  0.000161966 -0.178329641  0.983970802  0.000000000000000000 -30.488709560  -0.742560000  30.488709560  0.000000998175851    18.347565  0.742559999999060 
  3986     3.986000  0.530367747  0.000161972 -0.179255214  0.983802606  0.000000000000000000 -30.493922060  -0.748020000  30.493922060  0.000000998406702    18.343325  0.748019999999627 
  3987     3.987000  0.530529720  0.000161979 -0.180180347  0.983633592  0.000000000000000000 -30.499161736  -0.748020000  30.499161736  0.000000998638810    18.339064  0.748019999999627 
  3988     3.988000  0.530691698  0.000161985 -0.181105037  0.983463759  0.000000000000000000 -30.504428580  -0.759000000  30.504428580  0.000000998872162    18.334782  0.759000000000398 
  3989     3.989000  0.530853683  0.000161991 -0.182029283  0.983293110  0.000000000000000000 -30.509722581  -0.753500000  30.509722581  0.000000999106766    18.330480  0.753500000000074 
  3990     3.990000  0.531015674  0.000161997 -0.182953083  0.983121645  0.000000000000000000 -30.515043731  -0.764520000  30.515043731  0.000000999342616    18.326156  0.764520000000601 
  3991     3.991000  0.531177671  0.000162004 -0.183876434  0.982949367  0.000000000000007105 -30.520392018  -0.764520000  30.520392018  0.000000999579713    18.321811  0.764520000000601 
  3992     3.992000  0.531339675  0.000162010 -0.184799334  0.982776275  0.000000000000000000 -30.525767433  -0.770060000  30.525767433  0.000000999818072    18.317446  0.770060000000683 
  3993     3.993000  0.531501685  0.000161854 -0.185721782  0.982602371  0.000000000000000000 -30.531169965  -0.770060000  30.531169965  0.000000998054464    18.313059  0.770060000000683 
  3994     3.994000  0.531663539  0.000161860 -0.186642852  0.982427832  0.000000000000000000 -30.536594152  -0.775620000  30.536594152  0.000000998294581    18.308657  0.775620000000643 
  3995     3.995000  0.531825399  0.000161867 -0.187563467  0.982252486  0.000000000000000000 -30.542045382  -0.781200000  30.542045382  0.000000998535946    18.304233  0.781200000000482 
  3996     3.996000  0.531987266  0.000161873 -0.188483624  0.982076333  0.000000000000000000 -30.547523645  -0.781200000  30.547523645  0.000000998778575    18.299789  0.781200000000482 
  3997     3.997000  0.532149140  0.000161880 -0.189403321  0.981899375  0.000000000000000000 -30.553028932  -0.786800000  30.553028932  0.000000999022435    18.295324  0.786800000000198 
  3998     3.998000  0.532311020  0.000161886 -0.190322558  0.981721612  0.000000000000000000 -30.558561231  -0.786800000  30.558561231  0.000000999267546    18.290839  0.786800000000198 
  3999     3.999000  0.532472906  0.000161893 -0.191241331  0.981543047  0.000000000000000000 -30.564120533  -0.798060000  30.564120533  0.000000999513897    18.286332  0.798059999999268 
  4000     4.000000  0.532634799  0.000161900 -0.192159639  0.981363680  0.000000000000000000 -30.569706828  -0.792420000  30.569706828  0.000000999761487    18.281806  0.792419999999794 
  4001     4.001000  0.532796699  0.000161744 -0.193077480  0.981183513 -0.000000000000007105 -30.575320105  -0.803720000  30.575320105  0.000000998005237    18.277258  0.803719999998620 
  4002     4.002000  0.532958442  0.000161750 -0.193993932  0.981002729  0.000000000000000000 -30.580954682  -0.803720000  30.580954682  0.000000998254585    18.272695  0.803719999998620 
  4003     4.003000  0.533120193  0.000161757 -0.194909914  0.980821149  0.000000000000000000 -30.586616167  -0.803720000  30.586616167  0.000000998505168    18.268111  0.803719999998620 
  4004     4.004000  0.533281950  0.000161764 -0.195825424  0.980638773  0.000000000000007105 -30.592304549  -0.809400000  30.592304549  0.000000998756992    18.263507  0.809399999997851 
  4005     4.005000  0.533443714  0.000161771 -0.196740460  0.980455604  0.000000000000000000 -30.598019818  -0.815100000  30.598019818  0.000000999010060    18.258883  0.815099999998736 
  4006     4.006000  0.533605484  0.000161777 -0.197655021  0.980271642  0.000000000000000000 -30.603761962  -0.815100000  30.603761962  0.000000999264365    18.254238  0.815099999998736 
  4007     4.007000  0.533767262  0.000161784 -0.198569104  0.980086890  0.000000000000000000 -30.609530971  -0.820820000  30.609530971  0.000000999519923    18.249572  0.820819999999500 
  4008     4.008000  0.533929046  0.000161791 -0.199482707  0.979901347  0.000000000000000000 -30.615326835  -0.826560000  30.615326835  0.000000999776720    18.244887  0.826560000000143 
  4009     4.009000  0.534090837  0.000161635 -0.200395829  0.979715016 -0.000000000000007105 -30.621149544  -0.826560000  30.621149544  0.000000998027622    18.240180  0.826560000000143 
  4010     4.010000  0.534252472  0.000161642 -0.201307552  0.979528085  0.000000000000007105 -30.626993199  -0.832320000  30.626993199  0.000000998286129    18.235459  0.832320000000664 
  4011     4.011000  0.534414115  0.000161649 -0.202218791  0.979340370 -0.000000000000007105 -30.632863623  -0.832320000  30.632863623  0.000000998545862    18.230717  0.832320000000664 
  4012     4.012000  0.534575764  0.000161656 -0.203129544  0.979151872  0.000000000000000000 -30.638760806  -0.832320000  30.638760806  0.000000998806852    18.225955  0.832320000000664 
  4013     4.013000  0.534737420  0.000161663 -0.204039808  0.978962592  0.000000000000000000 -30.644684735  -0.843900000  30.644684735  0.000000999069077    18.221173  0.843900000001341 
  4014     4.014000  0.534899083  0.000161670 -0.204949584  0.978772531  0.000000000000000000 -30.650635402  -0.843900000  30.650635402  0.000000999332539    18.216371  0.843900000001341 
  4015     4.015000  0.535060753  0.000161677 -0.205858867  0.978581691  0.000000000000007105 -30.656612794  -0.843900000  30.656612794  0.000000999597239    18.211548  0.843900000001341 
  4016     4.016000  0.535222430  0.000161684 -0.206767658  0.978390073  0.000000000000000000 -30.662616900  -0.855560000  30.662616900  0.000000999863207    18.206706  0.855560000001532 
  4017     4.017000  0.535384115  0.000161529 -0.207675953  0.978197679  0.000000000000000000 -30.668647711  -0.849720000  30.668647711  0.000000998121042    18.201844  0.849720000001497 
  4018     4.018000  0.535545643  0.000161536 -0.208582839  0.978004703  0.000000000000000000 -30.674699113  -0.861420000  30.674699113  0.000000998388671    18.196966  0.861420000001445 
  4019     4.019000  0.535707179  0.000161543 -0.209489227  0.977810955  0.000000000000000000 -30.680777144  -0.855560000  30.680777144  0.000000998657527    18.192068  0.855560000001532 
  4020     4.020000  0.535868722  0.000161550 -0.210395116  0.977616436 -0.000000000000007105 -30.686881792  -0.867300000  30.686881792  0.000000998927617    18.187151  0.867300000001237 
  4021     4.021000  0.536030273  0.000161557 -0.211300503  0.977421146  0.000000000000007105 -30.693013046  -0.867300000  30.693013046  0.000000999198958    18.182214  0.867300000001237 
  4022     4.022000  0.536191830  0.000161565 -0.212205387  0.977225089  0.000000000000000000 -30.699170895  -0.867300000  30.699170895  0.000000999471528    18.177257  0.867300000001237 
  4023     4.023000  0.536353395  0.000161572 -0.213109765  0.977028264  0.000000000000000000 -30.705355328  -0.873200000  30.705355328  0.000000999745322    18.172280  0.873200000000907 
  4024     4.024000  0.536514967  0.000161417 -0.214013637  0.976830673 -0.000000000000014211 -30.711566334  -0.879120000  30.711566334  0.000000998009255    18.167283  0.879120000000455 
  4025     4.025000  0.536676383  0.000161424 -0.214916092  0.976632517 -0.000000000000014211 -30.717797613  -0.879120000  30.717797613  0.000000998284684    18.162271  0.879120000000455 
  4026     4.026000  0.536837807  0.000161431 -0.215818038  0.976433600  0.000000000000000000 -30.724055389  -0.879120000  30.724055389  0.000000998561388    18.157240  0.879120000000455 
  4027     4.027000  0.536999239  0.000161439 -0.216719472  0.976233922  0.000000000000000000 -30.730339650  -0.891020000  30.730339650  0.000000998839290    18.152189  0.891019999999187 
  4028     4.028000  0.537160678  0.000161446 -0.217620394  0.976033485  0.000000000000000000 -30.736650386  -0.885060000  30.736650386  0.000000999118456    18.147119  0.885059999999882 
  4029     4.029000  0.537322124  0.000161454 -0.218520801  0.975832291  0.000000000000000000 -30.742987585  -0.897000000  30.742987585  0.000000999398836    18.142029  0.896999999998371 
  4030     4.030000  0.537483577  0.000161461 -0.219420691  0.975630340  0.000000000000014211 -30.749351235  -0.891020000  30.749351235  0.000000999680474    18.136919  0.891019999999187 
  4031     4.031000  0.537645038  0.000161469 -0.220320063  0.975427634  0.000000000000000000 -30.755741325  -0.903000000  30.755741325  0.000000999963330    18.131790  0.902999999999210 
  4032     4.032000  0.537806507  0.000161313 -0.221218916  0.975224175  0.000000000000000000 -30.762157844  -0.903000000  30.762157844  0.000000998233842    18.126641  0.902999999999210 
  4033     4.033000  0.537967820  0.000161321 -0.222116343  0.975020169  0.000000000000000000 -30.768594279  -0.903000000  30.768594279  0.000000998518300    18.121478  0.902999999999210 
  4034     4.034000  0.538129141  0.000161329 -0.223013247  0.974815414  0.000000000000000000 -30.775057067  -0.909020000  30.775057067  0.000000998803990    18.116295  0.909019999999927 
  4035     4.035000  0.538290470  0.000161336 -0.223909627  0.974609911  0.000000000000000000 -30.781546195  -0.909020000  30.781546195  0.000000999090929    18.111094  0.909019999999927 
  4036     4.036000  0.538451806  0.000161344 -0.224805482  0.974403661 -0.000000000000014211 -30.788061652  -0.915060000  30.788061652  0.000000999379082    18.105872  0.915060000000523 
  4037     4.037000  0.538613150  0.000161351 -0.225700809  0.974196666  0.000000000000000000 -30.794603428  -0.921120000  30.794603428  0.000000999668478    18.100632  0.921120000000997 
  4038     4.038000  0.538774501  0.000161359 -0.226595607  0.973988927  0.000000000000000000 -30.801171509  -0.921120000  30.801171509  0.000000999959105    18.095372  0.921120000000997 
  4039     4.039000  0.538935860  0.000161204 -0.227489875  0.973780446  0.000000000000000000 -30.807765884  -0.921120000  30.807765884  0.000000998235373    18.090093  0.921120000000997 
  4040     4.040000  0.539097064  0.000161212 -0.228382709  0.973571435  0.000000000000000000 -30.814379856  -0.927200000  30.814379856  0.000000998527569    18.084800  0.927200000001349 
  4041     4.041000  0.539258276  0.000161220 -0.229275011  0.973361685  0.000000000000000000 -30.821020045  -0.933300000  30.821020045  0.000000998821004    18.079488  0.933300000001580 
  4042     4.042000  0.539419496  0.000161227 -0.230166777  0.973151198  0.000000000000000000 -30.827686440  -0.933300000  30.827686440  0.000000999115659    18.074157  0.933300000001580 
  4043     4.043000  0.539580723  0.000161235 -0.231058007  0.972939976  0.000000000000000000 -30.834379030  -0.933300000  30.834379030  0.000000999411548    18.068806  0.933300000001580 
  4044     4.044000  0.539741958  0.000161243 -0.231948699  0.972728020  0.000000000000000000 -30.841097802  -0.939420000  30.841097802  0.000000999708659    18.063437  0.939420000001689 
  4045     4.045000  0.539903202  0.000161088 -0.232838852  0.972515331  0.000000000000000000 -30.847842744  -0.945560000  30.847842744  0.000000997989911    18.058048  0.945560000001677 
  4046     4.046000  0.540064290  0.000161096 -0.233727565  0.972302127  0.000000000000000000 -30.854607000  -0.945560000  30.854607000  0.000000998288578    18.052646  0.945560000001677 
  4047     4.047000  0.540225386  0.000161104 -0.234615737  0.972088194  0.000000000000000000 -30.861397350  -0.945560000  30.861397350  0.000000998588470    18.047226  0.945560000001677 
  4048     4.048000  0.540386490  0.000161112 -0.235503365  0.971873533 -0.000000000000014211 -30.868213782  -0.951720000  30.868213782  0.000000998889593    18.041786  0.951720000001544 
  4049     4.049000  0.540547602  0.000161120 -0.236390448  0.971658148  0.000000000000000000 -30.875056283  -0.951720000  30.875056283  0.000000999191935    18.036327  0.951720000001544 
  4050     4.050000  0.540708722  0.000161128 -0.237276984  0.971442038  0.000000000000000000 -30.881924843  -0.957900000  30.881924843  0.000000999495504    18.030850  0.957900000001288 
  4051     4.051000  0.540869850  0.000161136 -0.238162972  0.971225205  0.000000000000000000 -30.888819448  -0.964100000  30.888819448  0.000000999800295    18.025353  0.964100000000911 
  4052     4.052000  0.541030986  0.000160981 -0.239048410  0.971007651 -0.000000000000014211 -30.895740087  -0.964100000  30.895740087  0.000000998087029    18.019838  0.964100000000911 
  4053     4.053000  0.541191968  0.000160989 -0.239932402  0.970789597  0.000000000000000000 -30.902679719  -0.964100000  30.902679719  0.000000998393344    18.014310  0.964100000000911 
  4054     4.054000  0.541352957  0.000160998 -0.240815843  0.970570827  0.000000000000000000 -30.909645307  -0.970320000  30.909645307  0.000000998700868    18.008763  0.970320000000413 
  4055     4.055000  0.541513955  0.000161006 -0.241698730  0.970351340  0.000000000000000000 -30.916636840  -0.970320000  30.916636840  0.000000999009623    18.003198  0.970320000000413 
  4056     4.056000  0.541674961  0.000161014 -0.242581062  0.970131140  0.000000000000000000 -30.923654306  -0.976560000  30.923654306  0.000000999319613    17.997613  0.976559999999793 
  4057     4.057000  0.541835974  0.000161022 -0.243462836  0.969910226  0.000000000000014211 -30.930697691  -0.976560000  30.930697691  0.000000999630829    17.992011  0.976559999999793 
  4058     4.058000  0.541996997  0.000161030 -0.244344053  0.969688601  0.000000000000000000 -30.937766985  -0.982820000  30.937766985  0.000000999943253    17.986389  0.982819999999052 
  4059     4.059000  0.542158027  0.000160876 -0.245224709  0.969466267  0.000000000000000000 -30.944862174  -0.982820000  30.944862174  0.000000998235285    17.980750  0.982819999999052 
  4060     4.060000  0.542318903  0.000160884 -0.246103915  0.969243449  0.000000000000014211 -30.951976034  -0.989100000  30.951976034  0.000000998549222    17.975097  0.989099999998189 
  4061     4.061000  0.542479787  0.000160892 -0.246982558  0.969019925  0.000000000000000000 -30.959115712  -0.989100000  30.959115712  0.000000998864347    17.969426  0.989099999998189 
  4062     4.062000  0.542640679  0.000160901 -0.247860638  0.968795698  0.000000000000000000 -30.966281197  -0.989100000  30.966281197  0.000000999180703    17.963737  0.989099999998189 
  4063     4.063000  0.542801580  0.000160909 -0.248738153  0.968570767  0.000000000000000000 -30.973472475  -0.995400000  30.973472475  0.000000999498293    17.958030  0.995399999998980 
  4064     4.064000  0.542962489  0.000160917 -0.249615101  0.968345135  0.000000000000014211 -30.980689534  -1.001720000  30.980689534  0.000000999817082    17.952304  1.001719999999651 
  4065     4.065000  0.543123406  0.000160763 -0.250491482  0.968118803 -0.000000000000014211 -30.987932363  -1.001720000  30.987932363  0.000000998113731    17.946560  1.001719999999651 
  4066     4.066000  0.543284169  0.000160771 -0.251366406  0.967892003  0.000000000000000000 -30.995193578  -1.001720000  30.995193578  0.000000998433992    17.940803  1.001719999999651 
  4067     4.067000  0.543444940  0.000160780 -0.252240761  0.967664507  0.000000000000014211 -31.002480486  -1.008060000  31.002480486  0.000000998755469    17.935028  1.008060000000199 
